id lonDD latDD
124	-3.667410	53.891874
167	-3.544880	53.783811
192	-3.483615	53.603742
234	-3.361085	53.531689
87	-3.789940	53.783873
112	-3.728675	53.603804
276	-3.238555	53.459637
42	-3.912470	53.963958
127	-3.667410	53.783842
138	-3.667410	53.387724
263	-3.238555	53.927776
290	-3.177291	53.675685
19	-4.035000	53.351807
38	-3.973735	53.387802
62	-3.851205	53.963943
89	-3.789940	53.711852
194	-3.483615	53.531720
250	-3.299820	53.675716
265	-3.238555	53.855755
279	-3.238555	53.351604
66	-3.851205	53.819900
99	-3.789940	53.351744
159	-3.606145	53.351698
160	-3.606145	53.315687
177	-3.544880	53.423704
191	-3.483615	53.639752
201	-3.422350	53.999844
216	-3.422350	53.459683
224	-3.361085	53.891796
289	-3.177291	53.711696
300	-3.177291	53.315578
27	-3.973735	53.783920
28	-3.973735	53.747909
149	-3.606145	53.711805
168	-3.544880	53.747800
173	-3.544880	53.567747
199	-3.483615	53.351667
54	-3.912470	53.531829
124	-3.667410	53.891874
161	-3.544880	53.999875
164	-3.544880	53.891843
59	-3.912470	53.351776
64	-3.851205	53.891921
90	-3.789940	53.675841
102	-3.728675	53.963911
144	-3.606145	53.891859
216	-3.422350	53.459683
137	-3.667410	53.423735
169	-3.544880	53.711790
174	-3.544880	53.531736
206	-3.422350	53.819791
235	-3.361085	53.495678
281	-3.177291	53.999782
288	-3.177291	53.747707
18	-4.035000	53.387818
36	-3.973735	53.459823
71	-3.851205	53.639846
91	-3.789940	53.639830
106	-3.728675	53.819868
122	-3.667410	53.963896
133	-3.667410	53.567778
183	-3.483615	53.927838
232	-3.361085	53.603711
239	-3.361085	53.351635
26	-3.973735	53.819931
38	-3.973735	53.387802
54	-3.912470	53.531829
55	-3.912470	53.495819
106	-3.728675	53.819868
176	-3.544880	53.459714
185	-3.483615	53.855817
225	-3.361085	53.855786
29	-3.973735	53.711899
58	-3.912470	53.387786
85	-3.789940	53.855895
107	-3.728675	53.783858
117	-3.728675	53.423750
19	-4.035000	53.351807
52	-3.912470	53.603851
78	-3.851205	53.387771
86	-3.789940	53.819884
108	-3.728675	53.747847
137	-3.667410	53.423735
152	-3.606145	53.603773
199	-3.483615	53.351667
203	-3.422350	53.927823
221	-3.361085	53.999829
222	-3.361085	53.963818
223	-3.361085	53.927807
224	-3.361085	53.891796
225	-3.361085	53.855786
226	-3.361085	53.819775
227	-3.361085	53.783764
228	-3.361085	53.747753
229	-3.361085	53.711743
230	-3.361085	53.675732
231	-3.361085	53.639721
232	-3.361085	53.603711
233	-3.361085	53.567700
234	-3.361085	53.531689
235	-3.361085	53.495678
236	-3.361085	53.459668
237	-3.361085	53.423657
238	-3.361085	53.387646
239	-3.361085	53.351635
275	-3.238555	53.495647
41	-3.912470	53.999969
109	-3.728675	53.711836
124	-3.667410	53.891874
127	-3.667410	53.783842
194	-3.483615	53.531720
196	-3.483615	53.459699
255	-3.299820	53.495663
289	-3.177291	53.711696
38	-3.973735	53.387802
39	-3.973735	53.351791
52	-3.912470	53.603851
65	-3.851205	53.855910
98	-3.789940	53.387755
110	-3.728675	53.675826
121	-3.667410	53.999907
134	-3.667410	53.531767
204	-3.422350	53.891812
225	-3.361085	53.855786
35	-3.973735	53.495834
59	-3.912470	53.351776
65	-3.851205	53.855910
111	-3.728675	53.639815
117	-3.728675	53.423750
125	-3.667410	53.855864
157	-3.606145	53.423719
164	-3.544880	53.891843
199	-3.483615	53.351667
204	-3.422350	53.891812
241	-3.299820	53.999813
300	-3.177291	53.315578
301	-3.116026	53.999766
32	-3.973735	53.603866
79	-3.851205	53.351760
89	-3.789940	53.711852
112	-3.728675	53.603804
118	-3.728675	53.387740
164	-3.544880	53.891843
169	-3.544880	53.711790
199	-3.483615	53.351667
211	-3.422350	53.639737
216	-3.422350	53.459683
299	-3.177291	53.351589
300	-3.177291	53.315578
40	-3.973735	53.315780
108	-3.728675	53.747847
113	-3.728675	53.567793
139	-3.667410	53.351713
152	-3.606145	53.603773
177	-3.544880	53.423704
273	-3.238555	53.567669
317	-3.116026	53.423595
25	-3.973735	53.855942
49	-3.912470	53.711883
60	-3.912470	53.315765
99	-3.789940	53.351744
114	-3.728675	53.531783
131	-3.667410	53.639799
138	-3.667410	53.387724
150	-3.606145	53.675794
211	-3.422350	53.639737
291	-3.177291	53.639675
35	-3.973735	53.495834
40	-3.973735	53.315780
115	-3.728675	53.495772
222	-3.361085	53.963818
263	-3.238555	53.927776
301	-3.116026	53.999766
3	-4.035000	53.927979
31	-3.973735	53.639877
116	-3.728675	53.459761
119	-3.728675	53.351729
158	-3.606145	53.387708
174	-3.544880	53.531736
197	-3.483615	53.423688
234	-3.361085	53.531689
236	-3.361085	53.459668
289	-3.177291	53.711696
301	-3.116026	53.999766
302	-3.116026	53.963756
303	-3.116026	53.927745
304	-3.116026	53.891734
305	-3.116026	53.855723
306	-3.116026	53.819713
307	-3.116026	53.783702
308	-3.116026	53.747691
309	-3.116026	53.711680
310	-3.116026	53.675670
311	-3.116026	53.639659
312	-3.116026	53.603648
313	-3.116026	53.567638
314	-3.116026	53.531627
315	-3.116026	53.495616
316	-3.116026	53.459605
317	-3.116026	53.423595
58	-3.912470	53.387786
68	-3.851205	53.747878
85	-3.789940	53.855895
117	-3.728675	53.423750
125	-3.667410	53.855864
132	-3.667410	53.603788
169	-3.544880	53.711790
189	-3.483615	53.711774
209	-3.422350	53.711758
229	-3.361085	53.711743
248	-3.299820	53.747738
249	-3.299820	53.711727
269	-3.238555	53.711712
275	-3.238555	53.495647
29	-3.973735	53.711899
44	-3.912470	53.891937
49	-3.912470	53.711883
69	-3.851205	53.711867
89	-3.789940	53.711852
109	-3.728675	53.711836
118	-3.728675	53.387740
124	-3.667410	53.891874
129	-3.667410	53.711821
149	-3.606145	53.711805
250	-3.299820	53.675716
3	-4.035000	53.927979
9	-4.035000	53.711914
51	-3.912470	53.639861
55	-3.912470	53.495819
119	-3.728675	53.351729
139	-3.667410	53.351713
146	-3.606145	53.819837
161	-3.544880	53.999875
178	-3.544880	53.387693
205	-3.422350	53.855801
236	-3.361085	53.459668
11	-4.035000	53.639893
48	-3.912470	53.747894
127	-3.667410	53.783842
201	-3.422350	53.999844
218	-3.422350	53.387662
246	-3.299820	53.819759
249	-3.299820	53.711727
286	-3.177291	53.819728
299	-3.177291	53.351589
21	-3.973735	53.999984
34	-3.973735	53.531845
128	-3.667410	53.747831
233	-3.361085	53.567700
251	-3.299820	53.639706
302	-3.116026	53.963756
314	-3.116026	53.531627
12	-4.035000	53.603882
32	-3.973735	53.603866
121	-3.667410	53.999907
129	-3.667410	53.711821
169	-3.544880	53.711790
179	-3.544880	53.351682
180	-3.544880	53.315671
189	-3.483615	53.711774
199	-3.483615	53.351667
244	-3.299820	53.891781
19	-4.035000	53.351807
112	-3.728675	53.603804
130	-3.667410	53.675810
300	-3.177291	53.315578
303	-3.116026	53.927745
309	-3.116026	53.711680
24	-3.973735	53.891952
31	-3.973735	53.639877
108	-3.728675	53.747847
131	-3.667410	53.639799
206	-3.422350	53.819791
295	-3.177291	53.495632
14	-4.035000	53.531860
132	-3.667410	53.603788
158	-3.606145	53.387708
215	-3.422350	53.495694
229	-3.361085	53.711743
276	-3.238555	53.459637
68	-3.851205	53.747878
111	-3.728675	53.639815
133	-3.667410	53.567778
165	-3.544880	53.855832
174	-3.544880	53.531736
219	-3.422350	53.351651
238	-3.361085	53.387646
243	-3.299820	53.927792
257	-3.299820	53.423641
268	-3.238555	53.747722
286	-3.177291	53.819728
304	-3.116026	53.891734
312	-3.116026	53.603648
13	-4.035000	53.567871
40	-3.973735	53.315780
56	-3.912470	53.459808
130	-3.667410	53.675810
134	-3.667410	53.531767
173	-3.544880	53.567747
300	-3.177291	53.315578
9	-4.035000	53.711914
83	-3.789940	53.927916
108	-3.728675	53.747847
118	-3.728675	53.387740
135	-3.667410	53.495756
270	-3.238555	53.675701
104	-3.728675	53.891890
136	-3.667410	53.459746
153	-3.606145	53.567762
184	-3.483615	53.891828
288	-3.177291	53.747707
305	-3.116026	53.855723
1	-4.035000	54.000000
16	-4.035000	53.459839
26	-3.973735	53.819931
96	-3.789940	53.459777
102	-3.728675	53.963911
137	-3.667410	53.423735
219	-3.422350	53.351651
273	-3.238555	53.567669
37	-3.973735	53.423813
65	-3.851205	53.855910
84	-3.789940	53.891905
89	-3.789940	53.711852
138	-3.667410	53.387724
158	-3.606145	53.387708
163	-3.544880	53.927854
166	-3.544880	53.819822
139	-3.667410	53.351713
148	-3.606145	53.747816
189	-3.483615	53.711774
239	-3.361085	53.351635
259	-3.299820	53.351620
28	-3.973735	53.747909
34	-3.973735	53.531845
140	-3.667410	53.315703
233	-3.361085	53.567700
235	-3.361085	53.495678
277	-3.238555	53.423626
306	-3.116026	53.819713
148	-3.606145	53.747816
171	-3.544880	53.639768
247	-3.299820	53.783749
271	-3.238555	53.639690
296	-3.177291	53.459621
5	-4.035000	53.855957
30	-3.973735	53.675888
131	-3.667410	53.639799
138	-3.667410	53.387724
148	-3.606145	53.747816
149	-3.606145	53.711805
171	-3.544880	53.639768
205	-3.422350	53.855801
150	-3.606145	53.675794
152	-3.606145	53.603773
169	-3.544880	53.711790
176	-3.544880	53.459714
210	-3.422350	53.675748
229	-3.361085	53.711743
237	-3.361085	53.423657
278	-3.238555	53.387615
2	-4.035000	53.963989
141	-3.606145	53.999891
151	-3.606145	53.639784
247	-3.299820	53.783749
270	-3.238555	53.675701
291	-3.177291	53.639675
17	-4.035000	53.423828
73	-3.851205	53.567824
105	-3.728675	53.855879
152	-3.606145	53.603773
192	-3.483615	53.603742
222	-3.361085	53.963818
241	-3.299820	53.999813
263	-3.238555	53.927776
153	-3.606145	53.567762
208	-3.422350	53.747769
227	-3.361085	53.783764
250	-3.299820	53.675716
289	-3.177291	53.711696
308	-3.116026	53.747691
51	-3.912470	53.639861
154	-3.606145	53.531751
238	-3.361085	53.387646
263	-3.238555	53.927776
266	-3.238555	53.819744
308	-3.116026	53.747691
311	-3.116026	53.639659
103	-3.728675	53.927901
141	-3.606145	53.999891
155	-3.606145	53.495741
266	-3.238555	53.819744
279	-3.238555	53.351604
280	-3.238555	53.315594
300	-3.177291	53.315578
35	-3.973735	53.495834
53	-3.912470	53.567840
73	-3.851205	53.567824
77	-3.851205	53.423781
156	-3.606145	53.459730
160	-3.606145	53.315687
180	-3.544880	53.315671
271	-3.238555	53.639690
290	-3.177291	53.675685
297	-3.177291	53.423610
307	-3.116026	53.783702
317	-3.116026	53.423595
40	-3.973735	53.315780
60	-3.912470	53.315765
120	-3.728675	53.315718
140	-3.667410	53.315703
157	-3.606145	53.423719
171	-3.544880	53.639768
273	-3.238555	53.567669
19	-4.035000	53.351807
50	-3.912470	53.675872
120	-3.728675	53.315718
151	-3.606145	53.639784
158	-3.606145	53.387708
195	-3.483615	53.495710
229	-3.361085	53.711743
242	-3.299820	53.963802
280	-3.238555	53.315594
293	-3.177291	53.567653
299	-3.177291	53.351589
38	-3.973735	53.387802
159	-3.606145	53.351698
196	-3.483615	53.459699
247	-3.299820	53.783749
27	-3.973735	53.783920
160	-3.606145	53.315687
203	-3.422350	53.927823
217	-3.422350	53.423672
230	-3.361085	53.675732
259	-3.299820	53.351620
279	-3.238555	53.351604
301	-3.116026	53.999766
302	-3.116026	53.963756
303	-3.116026	53.927745
304	-3.116026	53.891734
305	-3.116026	53.855723
306	-3.116026	53.819713
307	-3.116026	53.783702
308	-3.116026	53.747691
309	-3.116026	53.711680
310	-3.116026	53.675670
311	-3.116026	53.639659
312	-3.116026	53.603648
313	-3.116026	53.567638
314	-3.116026	53.531627
315	-3.116026	53.495616
316	-3.116026	53.459605
317	-3.116026	53.423595
64	-3.851205	53.891921
88	-3.789940	53.747863
159	-3.606145	53.351698
169	-3.544880	53.711790
187	-3.483615	53.783795
193	-3.483615	53.567731
254	-3.299820	53.531674
289	-3.177291	53.711696
118	-3.728675	53.387740
125	-3.667410	53.855864
139	-3.667410	53.351713
170	-3.544880	53.675779
214	-3.422350	53.531705
237	-3.361085	53.423657
246	-3.299820	53.819759
316	-3.116026	53.459605
29	-3.973735	53.711899
139	-3.667410	53.351713
167	-3.544880	53.783811
171	-3.544880	53.639768
183	-3.483615	53.927838
241	-3.299820	53.999813
269	-3.238555	53.711712
271	-3.238555	53.639690
12	-4.035000	53.603882
91	-3.789940	53.639830
119	-3.728675	53.351729
127	-3.667410	53.783842
172	-3.544880	53.603757
194	-3.483615	53.531720
249	-3.299820	53.711727
278	-3.238555	53.387615
312	-3.116026	53.603648
1	-4.035000	54.000000
52	-3.912470	53.603851
70	-3.851205	53.675857
76	-3.851205	53.459792
81	-3.789940	53.999938
110	-3.728675	53.675826
127	-3.667410	53.783842
143	-3.606145	53.927869
173	-3.544880	53.567747
174	-3.544880	53.531736
280	-3.238555	53.315594
292	-3.177291	53.603664
294	-3.177291	53.531642
304	-3.116026	53.891734
317	-3.116026	53.423595
49	-3.912470	53.711883
58	-3.912470	53.387786
88	-3.789940	53.747863
99	-3.789940	53.351744
112	-3.728675	53.603804
155	-3.606145	53.495741
174	-3.544880	53.531736
229	-3.361085	53.711743
248	-3.299820	53.747738
312	-3.116026	53.603648
47	-3.912470	53.783904
104	-3.728675	53.891890
154	-3.606145	53.531751
175	-3.544880	53.495725
209	-3.422350	53.711758
210	-3.422350	53.675748
284	-3.177291	53.891750
292	-3.177291	53.603664
4	-4.035000	53.891968
7	-4.035000	53.783936
21	-3.973735	53.999984
79	-3.851205	53.351760
85	-3.789940	53.855895
134	-3.667410	53.531767
176	-3.544880	53.459714
219	-3.422350	53.351651
246	-3.299820	53.819759
264	-3.238555	53.891765
296	-3.177291	53.459621
11	-4.035000	53.639893
51	-3.912470	53.639861
59	-3.912470	53.351776
117	-3.728675	53.423750
134	-3.667410	53.531767
177	-3.544880	53.423704
189	-3.483615	53.711774
192	-3.483615	53.603742
281	-3.177291	53.999782
282	-3.177291	53.963771
283	-3.177291	53.927760
284	-3.177291	53.891750
285	-3.177291	53.855739
286	-3.177291	53.819728
287	-3.177291	53.783718
288	-3.177291	53.747707
289	-3.177291	53.711696
290	-3.177291	53.675685
291	-3.177291	53.639675
292	-3.177291	53.603664
293	-3.177291	53.567653
294	-3.177291	53.531642
295	-3.177291	53.495632
296	-3.177291	53.459621
297	-3.177291	53.423610
299	-3.177291	53.351589
300	-3.177291	53.315578
69	-3.851205	53.711867
82	-3.789940	53.963927
114	-3.728675	53.531783
146	-3.606145	53.819837
178	-3.544880	53.387693
183	-3.483615	53.927838
244	-3.299820	53.891781
274	-3.238555	53.531658
39	-3.973735	53.351791
76	-3.851205	53.459792
94	-3.789940	53.531798
119	-3.728675	53.351729
141	-3.606145	53.999891
169	-3.544880	53.711790
179	-3.544880	53.351682
224	-3.361085	53.891796
310	-3.116026	53.675670
29	-3.973735	53.711899
35	-3.973735	53.495834
98	-3.789940	53.387755
104	-3.728675	53.891890
167	-3.544880	53.783811
176	-3.544880	53.459714
182	-3.483615	53.963849
189	-3.483615	53.711774
195	-3.483615	53.495710
208	-3.422350	53.747769
293	-3.177291	53.567653
51	-3.912470	53.639861
84	-3.789940	53.891905
88	-3.789940	53.747863
147	-3.606145	53.783827
185	-3.483615	53.855817
190	-3.483615	53.675763
232	-3.361085	53.603711
247	-3.299820	53.783749
249	-3.299820	53.711727
253	-3.299820	53.567684
266	-3.238555	53.819744
3	-4.035000	53.927979
8	-4.035000	53.747925
9	-4.035000	53.711914
70	-3.851205	53.675857
86	-3.789940	53.819884
94	-3.789940	53.531798
129	-3.667410	53.711821
191	-3.483615	53.639752
205	-3.422350	53.855801
239	-3.361085	53.351635
307	-3.116026	53.783702
11	-4.035000	53.639893
44	-3.912470	53.891937
64	-3.851205	53.891921
96	-3.789940	53.459777
192	-3.483615	53.603742
213	-3.422350	53.567715
296	-3.177291	53.459621
303	-3.116026	53.927745
23	-3.973735	53.927963
33	-3.973735	53.567856
44	-3.912470	53.891937
116	-3.728675	53.459761
161	-3.544880	53.999875
162	-3.544880	53.963865
177	-3.544880	53.423704
193	-3.483615	53.567731
201	-3.422350	53.999844
205	-3.422350	53.855801
206	-3.422350	53.819791
233	-3.361085	53.567700
253	-3.299820	53.567684
92	-3.789940	53.603820
194	-3.483615	53.531720
218	-3.422350	53.387662
231	-3.361085	53.639721
236	-3.361085	53.459668
248	-3.299820	53.747738
278	-3.238555	53.387615
24	-3.973735	53.891952
40	-3.973735	53.315780
72	-3.851205	53.603835
132	-3.667410	53.603788
138	-3.667410	53.387724
195	-3.483615	53.495710
199	-3.483615	53.351667
290	-3.177291	53.675685
4	-4.035000	53.891968
53	-3.912470	53.567840
142	-3.606145	53.963880
176	-3.544880	53.459714
196	-3.483615	53.459699
243	-3.299820	53.927792
5	-4.035000	53.855957
55	-3.912470	53.495819
133	-3.667410	53.567778
172	-3.544880	53.603757
197	-3.483615	53.423688
202	-3.422350	53.963834
206	-3.422350	53.819791
226	-3.361085	53.819775
