Id,Area,Coverage,ORIG_FID,POINT_X,POINT_Y
0,0,24145.0,0,-1.92169976278,50.6415711889
0,0,24145.0,0,-1.92167114278,50.6417621589
0,0,24145.0,0,-1.92123197278,50.6421571189
0,0,24145.0,0,-1.92172662278,50.6422265689
0,0,24145.0,0,-1.92256199278,50.6419053789
0,0,24145.0,0,-1.92311388278,50.6416970589
0,0,24145.0,0,-1.92406115278,50.6418880289
0,0,24145.0,0,-1.92483914278,50.6418142489
0,0,24145.0,0,-1.92643772278,50.6416362789
0,0,24145.0,0,-1.92814887278,50.6418446189
0,0,24145.0,0,-1.92922391278,50.6416927089
0,0,24145.0,0,-1.93090699278,50.6416840289
0,0,24145.0,0,-1.93520780278,50.6410199689
0,0,24145.0,0,-1.93819228278,50.6408420189
0,0,24145.0,0,-1.93926717278,50.6408072989
0,0,24145.0,0,-1.94345053278,50.6434374989
0,0,24145.0,0,-1.94431248278,50.6441753589
0,0,24145.0,0,-1.94530165278,50.6449739589
0,0,24145.0,0,-1.94648913278,50.6455946289
0,0,24145.0,0,-1.94712524278,50.6460199689
0,0,24145.0,0,-1.94737916278,50.6466319489
0,0,24145.0,0,-1.94740642278,50.6476909789
0,0,24145.0,0,-1.94799886278,50.6490321189
0,0,24145.0,0,-1.94918579278,50.6502474089
0,0,24145.0,0,-1.95023139278,50.6514192689
0,0,24145.0,0,-1.95037217278,50.6522439189
0,0,24145.0,0,-1.95048421278,50.6531727489
0,0,24145.0,0,-1.95011556278,50.6539973989
0,0,24145.0,0,-1.94977499278,50.6549522589
0,0,24145.0,0,-1.94943441278,50.6557986189
0,0,24145.0,0,-1.94997193278,50.6561458389
0,0,24145.0,0,-1.94957506278,50.6568576389
0,0,24145.0,0,-1.94896553278,50.6577387189
0,0,24145.0,0,-1.94827136278,50.6585763989
0,0,24145.0,0,-1.94767606278,50.6594661489
0,0,24145.0,0,-1.94713636278,50.6613628489
0,0,24145.0,0,-1.94625720278,50.6630251689
0,0,24145.0,0,-1.94539252278,50.6643749989
0,0,24145.0,0,-1.94435778278,50.6657855989
0,0,24145.0,0,-1.94247302278,50.6679166689
0,0,24145.0,0,-1.94056003278,50.6698958389
0,0,24145.0,0,-1.93987888278,50.6712890689
0,0,24145.0,0,-1.93973606278,50.6723307289
0,0,24145.0,0,-1.93929702278,50.6726909689
0,0,24145.0,0,-1.93892837278,50.6731944589
0,0,24145.0,0,-1.93949395278,50.6736371589
0,0,24145.0,0,-1.94041327278,50.6740060689
0,0,24145.0,0,-1.94172947278,50.6741406289
0,0,24145.0,0,-1.94284723278,50.6743663189
0,0,24145.0,0,-1.94396499278,50.6747873389
0,0,24145.0,0,-1.94518134278,50.6755078289
0,0,24145.0,0,-1.94621366278,50.6763281289
0,0,24145.0,0,-1.94672228278,50.6773177089
0,0,24145.0,0,-1.94703301278,50.6777300489
0,0,24145.0,0,-1.94764133278,50.6780121589
0,0,24145.0,0,-1.94761245278,50.6785416689
0,0,24145.0,0,-1.94847494278,50.6792795189
0,0,24145.0,0,-1.95042458278,50.6787698689
0,0,24145.0,0,-1.95186274278,50.6783379589
0,0,24145.0,0,-1.95433080278,50.6769953489
0,0,24145.0,0,-1.95626500278,50.6762549389
0,0,24145.0,0,-1.95694403278,50.6763909989
0,0,24145.0,0,-1.96166718278,50.6744480989
0,0,24145.0,0,-1.96527817278,50.6713870589
0,0,24145.0,0,-1.96861099278,50.6694402289
0,0,24145.0,0,-1.97472204278,50.6702813689
0,0,24145.0,0,-1.97722216278,50.6733332489
0,0,24145.0,0,-1.97944492278,50.6758344889
0,0,24145.0,0,-1.98500018278,50.6772253689
0,0,24145.0,0,-1.99111112278,50.6763917189
0,0,24145.0,0,-1.99750003278,50.6763917689
0,0,24145.0,0,-2.00249981278,50.6777786989
0,0,24145.0,0,-2.00321487851,50.6781367994
0,0,24145.0,0,-2.00293642249,50.7071534164
0,0,24145.0,0,-1.99807438278,50.7063514289
0,0,24145.0,0,-1.98573117278,50.7062420289
0,0,24145.0,0,-1.97333988278,50.7080511289
0,0,24145.0,0,-1.97073576278,50.7096007789
0,0,24145.0,0,-1.96505740278,50.7106424089
0,0,24145.0,0,-1.95797456278,50.7103053389
0,0,24145.0,0,-1.95610297278,50.7092664289
0,0,24145.0,0,-1.95148939278,50.7037097389
0,0,24145.0,0,-1.94821209278,50.6964979089
0,0,24145.0,0,-1.94309892278,50.6885649889
0,0,24145.0,0,-1.94495055278,50.6846507889
0,0,24145.0,0,-1.94949044278,50.6823800789
0,0,24145.0,0,-1.94910583278,50.6811179489
0,0,24145.0,0,-1.94604824278,50.6815513989
0,0,24145.0,0,-1.94588411278,50.6815746589
0,0,24145.0,0,-1.94304678278,50.6832934289
0,0,24145.0,0,-1.93990859278,50.6845454789
0,0,24145.0,0,-1.93503445278,50.6884280989
0,0,24145.0,0,-1.92875698278,50.6933288489
0,0,24145.0,0,-1.92341343278,50.6975504889
0,0,24145.0,0,-1.91845319278,50.7006369589
0,0,24145.0,0,-1.91128744278,50.7042958189
0,0,24145.0,0,-1.90575798278,50.7067665289
