53.3270833,6.9343889,2305Z,Delfzijl,1984/01/01,00:00:00,1984/12/31,23:00:00,00365,23.00,60,NaN,MET,NAP
51.9783611,4.1211667,2306Z,Hoek_van_Holland,1984/01/01,00:00:00,1984/12/31,23:00:00,00365,23.00,60,NaN,MET,NAP
52.0998333,4.2648611,2307Z,Scheveningen,1984/01/01,00:00:00,1984/12/31,23:00:00,00365,23.00,60,NaN,MET,NAP
52.2738889,4.2961111,2308Z,Noordwijk_meetpost,1984/01/01,00:00:00,1984/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
52.4631111,4.5561111,2309Z,IJmuiden,1984/01/01,00:00:00,1984/12/31,23:00:00,00365,23.00,60,NaN,MET,NAP
52.7734167,4.6510000,2310Z,Petten,1984/01/01,00:00:00,1984/06/30,23:00:00,00181,23.00,60,NaN,MET,NAP
51.4431389,3.5973611,2311Z,Vlissingen,1984/01/01,00:00:00,1984/12/31,23:00:00,00365,23.00,60,NaN,MET,NAP
51.5222778,3.4413333,2312Z,Westkapelle,1984/01/01,00:00:00,1984/12/31,23:00:00,00365,23.00,60,NaN,MET,NAP
52.9651111,4.7462778,2313Z,Den_Helder,1984/01/01,00:00:00,1984/12/31,23:00:00,00365,23.00,60,NaN,MET,NAP
51.4431389,3.5973611,2314Z,Vlissingen,1985/01/01,00:00:00,1985/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
53.5165556,5.9595556,2315Z,Wierumergronden,1985/01/01,00:00:00,1985/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.7734167,4.6510000,2316Z,Petten,1985/01/01,00:00:00,1985/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
53.5744722,6.3996944,2317Z,Huibertgat,1985/01/01,00:00:00,1985/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
51.5022778,3.1794167,2318Z,Vlakte_van_de_Raan,1985/01/01,00:00:00,1985/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
53.1763889,5.4106389,2319Z,Harlingen,1985/01/01,00:00:00,1985/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
53.3270833,6.9343889,2320Z,Delfzijl,1985/01/01,00:00:00,1985/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
51.9783611,4.1211667,2321Z,Hoek_van_Holland,1985/01/01,00:00:00,1985/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
52.0998333,4.2648611,2322Z,Scheveningen,1985/01/01,00:00:00,1985/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
52.2738889,4.2961111,2323Z,Noordwijk_meetpost,1985/01/01,00:00:00,1985/05/31,23:50:00,00150,23.83,10,NaN,MET,NAP
52.2738889,4.2961111,2324Z,Noordwijk_meetpost,1985/09/01,00:00:00,1985/09/30,23:50:00,00029,23.83,10,NaN,MET,NAP
52.2738889,4.2961111,2325Z,Noordwijk_meetpost,1985/11/01,00:00:00,1985/11/30,23:50:00,00029,23.83,10,NaN,MET,NAP
52.2738889,4.2961111,2326Z,Noordwijk_meetpost,1985/12/31,22:20:00,1985/12/31,23:50:00,00000,1.50,10,NaN,MET,NAP
52.4631111,4.5561111,2327Z,IJmuiden,1985/01/01,00:00:00,1985/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
51.5222778,3.4413333,2328Z,Westkapelle,1985/01/01,00:00:00,1985/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
52.9651111,4.7462778,2329Z,Den_Helder,1985/01/01,00:00:00,1985/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
52.7734167,4.6510000,2330Z,Petten,1986/01/01,00:00:00,1986/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.5744722,6.3996944,2331Z,Huibertgat,1986/01/01,00:00:00,1986/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
51.5022778,3.1794167,2332Z,Vlakte_van_de_Raan,1986/01/01,00:00:00,1986/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
53.5165556,5.9595556,2333Z,Wierumergronden,1986/01/01,00:00:00,1986/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
53.1763889,5.4106389,2334Z,Harlingen,1986/01/01,00:00:00,1986/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
53.3270833,6.9343889,2335Z,Delfzijl,1986/01/01,00:00:00,1986/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
51.9783611,4.1211667,2336Z,Hoek_van_Holland,1986/01/01,00:00:00,1986/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
52.0998333,4.2648611,2337Z,Scheveningen,1986/01/01,00:00:00,1986/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
52.2738889,4.2961111,2338Z,Noordwijk_meetpost,1986/01/01,00:00:00,1986/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.4631111,4.5561111,2339Z,IJmuiden,1986/01/01,00:00:00,1986/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
51.4431389,3.5973611,2340Z,Vlissingen,1986/01/01,00:00:00,1986/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
51.5222778,3.4413333,2341Z,Westkapelle,1986/01/01,00:00:00,1986/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
52.9651111,4.7462778,2342Z,Den_Helder,1986/01/01,00:00:00,1986/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
52.9651111,4.7462778,2343Z,Den_Helder,1987/01/01,00:00:00,1987/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.5165556,5.9595556,2344Z,Wierumergronden,1987/01/01,00:00:00,1987/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.1763889,5.4106389,2345Z,Harlingen,1987/01/01,00:00:00,1987/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.3270833,6.9343889,2346Z,Delfzijl,1987/01/01,00:00:00,1987/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
51.9783611,4.1211667,2347Z,Hoek_van_Holland,1987/01/01,00:00:00,1987/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.0998333,4.2648611,2348Z,Scheveningen,1987/01/01,00:00:00,1987/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.7734167,4.6510000,2349Z,Petten,1987/01/01,00:00:00,1987/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.5744722,6.3996944,2350Z,Huibertgat,1987/01/01,00:00:00,1987/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
51.5022778,3.1794167,2351Z,Vlakte_van_de_Raan,1987/01/01,00:00:00,1987/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
51.5222778,3.4413333,2352Z,Westkapelle,1987/01/01,00:00:00,1987/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
51.4431389,3.5973611,2353Z,Vlissingen,1987/01/01,00:00:00,1987/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.2738889,4.2961111,2354Z,Noordwijk_meetpost,1987/01/01,00:00:00,1987/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.4631111,4.5561111,2355Z,IJmuiden,1987/01/01,00:00:00,1987/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
52.9651111,4.7462778,2356Z,Den_Helder,1988/01/01,00:00:00,1988/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
53.5165556,5.9595556,2357Z,Wierumergronden,1988/01/01,00:00:00,1988/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
53.5744722,6.3996944,2358Z,Huibertgat,1988/01/01,00:00:00,1988/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
53.1763889,5.4106389,2359Z,Harlingen,1988/01/01,00:00:00,1988/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
53.3270833,6.9343889,2360Z,Delfzijl,1988/01/01,00:00:00,1988/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
51.9783611,4.1211667,2361Z,Hoek_van_Holland,1988/01/01,00:00:00,1988/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
52.0998333,4.2648611,2362Z,Scheveningen,1988/01/01,00:00:00,1988/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
52.4631111,4.5561111,2363Z,IJmuiden,1988/01/01,00:00:00,1988/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
52.7734167,4.6510000,2364Z,Petten,1988/01/01,00:00:00,1988/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
51.5022778,3.1794167,2365Z,Vlakte_van_de_Raan,1988/01/01,00:00:00,1988/12/31,23:00:00,00365,23.00,60,NaN,MET,NAP
51.5222778,3.4413333,2366Z,Westkapelle,1988/01/01,00:00:00,1988/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
51.4431389,3.5973611,2367Z,Vlissingen,1988/01/01,00:00:00,1988/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
52.2738889,4.2961111,2368Z,Noordwijk_meetpost,1988/01/01,00:00:00,1988/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
52.9651111,4.7462778,2369Z,Den_Helder,1989/01/01,00:00:00,1989/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.4432222,5.3343333,2370Z,Terschelling_Noordzee,1989/03/01,00:00:00,1989/12/31,23:50:00,00305,23.83,10,NaN,MET,NAP
53.5165556,5.9595556,2371Z,Wierumergronden,1989/01/01,00:00:00,1989/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.5744722,6.3996944,2372Z,Huibertgat,1989/01/01,00:00:00,1989/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.1763889,5.4106389,2373Z,Harlingen,1989/01/01,00:00:00,1989/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.3270833,6.9343889,2374Z,Delfzijl,1989/01/01,00:00:00,1989/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
51.9783611,4.1211667,2375Z,Hoek_van_Holland,1989/01/01,00:00:00,1989/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.0998333,4.2648611,2376Z,Scheveningen,1989/01/01,00:00:00,1989/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.4631111,4.5561111,2377Z,IJmuiden,1989/01/01,00:00:00,1989/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.7734167,4.6510000,2378Z,Petten,1989/01/01,00:00:00,1989/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.1213611,4.7345000,2379Z,Texel_Noordzee,1989/06/01,00:00:00,1989/12/31,23:50:00,00213,23.83,10,NaN,MET,NAP
51.5022778,3.1794167,2380Z,Vlakte_van_de_Raan,1989/01/01,00:00:00,1989/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
51.5222778,3.4413333,2381Z,Westkapelle,1989/01/01,00:00:00,1989/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
51.4431389,3.5973611,2382Z,Vlissingen,1989/01/01,00:00:00,1989/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.2738889,4.2961111,2383Z,Noordwijk_meetpost,1989/01/01,00:00:00,1989/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.9651111,4.7462778,2384Z,Den_Helder,1990/01/01,00:00:00,1990/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.4432222,5.3343333,2385Z,Terschelling_Noordzee,1990/01/01,00:00:00,1990/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.5165556,5.9595556,2386Z,Wierumergronden,1990/01/01,00:00:00,1990/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.5744722,6.3996944,2387Z,Huibertgat,1990/01/01,00:00:00,1990/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.1763889,5.4106389,2388Z,Harlingen,1990/01/01,00:00:00,1990/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.3270833,6.9343889,2389Z,Delfzijl,1990/01/01,00:00:00,1990/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
51.9783611,4.1211667,2390Z,Hoek_van_Holland,1990/01/01,00:00:00,1990/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.0998333,4.2648611,2391Z,Scheveningen,1990/01/01,00:00:00,1990/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.4631111,4.5561111,2392Z,IJmuiden,1990/01/01,00:00:00,1990/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.7734167,4.6510000,2393Z,Petten,1990/01/01,00:00:00,1990/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.1213611,4.7345000,2394Z,Texel_Noordzee,1990/01/01,00:00:00,1990/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
51.5222778,3.4413333,2395Z,Westkapelle,1990/01/01,00:00:00,1990/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
51.4431389,3.5973611,2396Z,Vlissingen,1990/01/01,00:00:00,1990/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.2738889,4.2961111,2397Z,Noordwijk_meetpost,1990/01/01,00:00:00,1990/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.9651111,4.7462778,2398Z,Den_Helder,1991/01/01,00:00:00,1991/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.4432222,5.3343333,2399Z,Terschelling_Noordzee,1991/01/01,00:00:00,1991/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.5165556,5.9595556,2400Z,Wierumergronden,1991/01/01,00:00:00,1991/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.5744722,6.3996944,2401Z,Huibertgat,1991/01/01,00:00:00,1991/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.1763889,5.4106389,2402Z,Harlingen,1991/01/01,00:00:00,1991/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.3270833,6.9343889,2403Z,Delfzijl,1991/01/01,00:00:00,1991/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
51.9783611,4.1211667,2404Z,Hoek_van_Holland,1991/01/01,00:00:00,1991/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.0998333,4.2648611,2405Z,Scheveningen,1991/01/01,00:00:00,1991/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.4631111,4.5561111,2406Z,IJmuiden,1991/01/01,00:00:00,1991/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.7734167,4.6510000,2407Z,Petten,1991/01/01,00:00:00,1991/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
53.1213611,4.7345000,2408Z,Texel_Noordzee,1991/01/01,00:00:00,1991/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
51.5022778,3.1794167,2409Z,Vlakte_van_de_Raan,1991/01/01,00:00:00,1991/12/31,23:00:00,00364,23.00,60,NaN,MET,NAP
51.5222778,3.4413333,2410Z,Westkapelle,1991/01/01,00:00:00,1991/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
51.4431389,3.5973611,2411Z,Vlissingen,1991/01/01,00:00:00,1991/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.2738889,4.2961111,2412Z,Noordwijk_meetpost,1991/01/01,00:00:00,1991/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
52.9651111,4.7462778,2413Z,Den_Helder,1992/01/01,00:00:00,1992/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
53.4432222,5.3343333,2414Z,Terschelling_Noordzee,1992/01/01,00:00:00,1992/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
53.5165556,5.9595556,2415Z,Wierumergronden,1992/01/01,00:00:00,1992/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
53.5744722,6.3996944,2416Z,Huibertgat,1992/01/01,00:00:00,1992/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
53.1763889,5.4106389,2417Z,Harlingen,1992/01/01,00:00:00,1992/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
53.3270833,6.9343889,2418Z,Delfzijl,1992/01/01,00:00:00,1992/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
51.9783611,4.1211667,2419Z,Hoek_van_Holland,1992/01/01,00:00:00,1992/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
52.0998333,4.2648611,2420Z,Scheveningen,1992/01/01,00:00:00,1992/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
52.4631111,4.5561111,2421Z,IJmuiden,1992/01/01,00:00:00,1992/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
52.7734167,4.6510000,2422Z,Petten,1992/01/01,00:00:00,1992/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
53.1213611,4.7345000,2423Z,Texel_Noordzee,1992/01/01,00:00:00,1992/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
51.5022778,3.1794167,2424Z,Vlakte_van_de_Raan,1992/12/15,00:10:00,1992/12/31,23:50:00,00016,23.66,10,NaN,MET,NAP
51.5222778,3.4413333,2425Z,Westkapelle,1992/01/01,00:00:00,1992/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
51.4431389,3.5973611,2426Z,Vlissingen,1992/01/01,00:00:00,1992/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
52.2738889,4.2961111,2427Z,Noordwijk_meetpost,1992/01/01,00:00:00,1992/12/31,23:50:00,00365,23.83,10,NaN,MET,NAP
52.9651111,4.7462778,2428Z,Den_Helder,1993/01/01,00:00:00,1993/09/06,23:50:00,00248,23.83,10,NaN,MET,NAP
52.9651111,4.7462778,2429Z,Den_Helder,1993/09/07,00:00:00,1993/12/31,23:50:00,00115,23.83,10,NaN,MET,NAP
53.4432222,5.3343333,2430Z,Terschelling_Noordzee,1993/01/01,00:00:00,1993/09/06,23:50:00,00248,23.83,10,NaN,MET,NAP
53.4432222,5.3343333,2431Z,Terschelling_Noordzee,1993/09/07,00:00:00,1993/12/31,23:50:00,00115,23.83,10,NaN,MET,NAP
53.5165556,5.9595556,2432Z,Wierumergronden,1993/01/01,00:00:00,1993/09/06,23:50:00,00248,23.83,10,NaN,MET,NAP
53.5165556,5.9595556,2433Z,Wierumergronden,1993/09/07,00:00:00,1993/12/31,23:50:00,00115,23.83,10,NaN,MET,NAP
53.5744722,6.3996944,2434Z,Huibertgat,1993/01/01,00:00:00,1993/09/06,23:50:00,00248,23.83,10,NaN,MET,NAP
53.5744722,6.3996944,2435Z,Huibertgat,1993/09/07,00:00:00,1993/12/31,23:50:00,00115,23.83,10,NaN,MET,NAP
53.1763889,5.4106389,2436Z,Harlingen,1993/01/01,00:00:00,1993/09/06,23:50:00,00248,23.83,10,NaN,MET,NAP
53.1763889,5.4106389,2437Z,Harlingen,1993/09/07,00:00:00,1993/12/31,23:50:00,00115,23.83,10,NaN,MET,NAP
53.3270833,6.9343889,2438Z,Delfzijl,1993/01/01,00:00:00,1993/09/06,23:50:00,00248,23.83,10,NaN,MET,NAP
53.3270833,6.9343889,2439Z,Delfzijl,1993/09/07,00:00:00,1993/12/31,23:50:00,00115,23.83,10,NaN,MET,NAP
51.9783611,4.1211667,2440Z,Hoek_van_Holland,1993/09/07,00:00:00,1993/12/31,23:50:00,00115,23.83,10,NaN,MET,NAP
52.0998333,4.2648611,2441Z,Scheveningen,1993/09/07,00:00:00,1993/12/31,23:50:00,00115,23.83,10,NaN,MET,NAP
52.4631111,4.5561111,2442Z,IJmuiden,1993/09/07,00:00:00,1993/12/31,23:50:00,00115,23.83,10,NaN,MET,NAP
52.7734167,4.6510000,2443Z,Petten,1993/09/07,00:00:00,1993/12/31,23:50:00,00115,23.83,10,NaN,MET,NAP
51.9783611,4.1211667,2444Z,Hoek_van_Holland,1993/01/01,00:00:00,1993/09/06,23:50:00,00248,23.83,10,NaN,MET,NAP
52.0998333,4.2648611,2445Z,Scheveningen,1993/01/01,00:00:00,1993/09/06,23:50:00,00248,23.83,10,NaN,MET,NAP
52.4631111,4.5561111,2446Z,IJmuiden,1993/01/01,00:00:00,1993/09/06,23:50:00,00248,23.83,10,NaN,MET,NAP
52.7734167,4.6510000,2447Z,Petten,1993/01/01,00:00:00,1993/09/06,23:50:00,00248,23.83,10,NaN,MET,NAP
53.1213611,4.7345000,2448Z,Texel_Noordzee,1993/01/01,00:00:00,1993/09/06,23:50:00,00248,23.83,10,NaN,MET,NAP
53.1213611,4.7345000,2449Z,Texel_Noordzee,1993/09/07,00:00:00,1993/12/31,23:50:00,00115,23.83,10,NaN,MET,NAP
51.5022778,3.1794167,2450Z,Vlakte_van_de_Raan,1993/01/01,00:00:00,1993/12/31,23:50:00,00364,23.83,10,NaN,MET,NAP
51.5222778,3.4413333,2451Z,Westkapelle,1993/01/01,00:00:00,1993/09/06,23:50:00,00248,23.83,10,NaN,MET,NAP
51.4431389,3.5973611,2452Z,Vlissingen,1993/01/01,00:00:00,1993/09/06,23:50:00,00248,23.83,10,NaN,MET,NAP
51.5222778,3.4413333,2453Z,Westkapelle,1993/09/07,00:00:00,1993/12/31,23:50:00,00115,23.83,10,NaN,MET,NAP
51.4431389,3.5973611,2454Z,Vlissingen,1993/09/07,00:00:00,1993/12/31,23:50:00,00115,23.83,10,NaN,MET,NAP
52.2738889,4.2961111,2455Z,Noordwijk_meetpost,1993/01/01,00:00:00,1993/09/30,23:50:00,00272,23.83,10,NaN,MET,NAP
52.2738889,4.2961111,2456Z,Noordwijk_meetpost,1993/10/01,00:00:00,1993/12/31,23:50:00,00091,23.83,10,NaN,MET,NAP
51.9258333,3.6697222,2457Z,Lichteiland_Goeree,1984/01/01,00:00:00,1984/12/31,23:00:00,00365,23.00,60,NaN,MET,MSL
51.9986111,3.2763889,2458Z,Euro_platform,1984/01/01,00:00:00,1984/12/31,23:00:00,00365,23.00,60,NaN,MET,MSL
53.2177778,3.2202778,2459Z,K13a_platform,1984/01/01,00:00:00,1984/12/31,23:00:00,00365,23.00,60,NaN,MET,MSL
51.9258333,3.6697222,2460Z,Lichteiland_Goeree,1985/01/01,00:00:00,1985/12/31,23:00:00,00364,23.00,60,NaN,MET,MSL
51.9986111,3.2763889,2461Z,Euro_platform,1985/01/01,00:00:00,1985/12/31,23:00:00,00364,23.00,60,NaN,MET,MSL
53.2177778,3.2202778,2462Z,K13a_platform,1985/01/01,00:00:00,1985/12/31,23:00:00,00364,23.00,60,NaN,MET,MSL
51.9258333,3.6697222,2463Z,Lichteiland_Goeree,1986/01/01,00:00:00,1986/12/31,23:50:00,00364,23.83,10,NaN,MET,MSL
51.9986111,3.2763889,2464Z,Euro_platform,1986/01/01,00:00:00,1986/12/31,23:50:00,00364,23.83,10,NaN,MET,MSL
51.9258333,3.6697222,2465Z,Lichteiland_Goeree,1987/01/01,00:00:00,1987/12/31,23:50:00,00364,23.83,10,NaN,MET,MSL
51.9986111,3.2763889,2466Z,Euro_platform,1987/03/15,00:00:00,1987/12/31,23:50:00,00291,23.83,10,NaN,MET,MSL
53.2177778,3.2202778,2467Z,K13a_platform,1987/01/01,00:00:00,1987/12/31,23:50:00,00364,23.83,10,NaN,MET,MSL
51.9986111,3.2763889,2468Z,Euro_platform,1987/01/01,00:00:00,1987/03/14,23:50:00,00072,23.83,10,NaN,MET,MSL
51.9258333,3.6697222,2469Z,Lichteiland_Goeree,1988/01/01,00:00:00,1988/12/31,23:50:00,00365,23.83,10,NaN,MET,MSL
51.9986111,3.2763889,2470Z,Euro_platform,1988/01/01,00:00:00,1988/12/31,23:50:00,00365,23.83,10,NaN,MET,MSL
53.2177778,3.2202778,2471Z,K13a_platform,1988/01/01,00:00:00,1988/12/31,23:50:00,00365,23.83,10,NaN,MET,MSL
51.9258333,3.6697222,2472Z,Lichteiland_Goeree,1989/01/01,00:00:00,1989/12/31,23:50:00,00364,23.83,10,NaN,MET,MSL
51.9986111,3.2763889,2473Z,Euro_platform,1989/01/01,00:00:00,1989/12/31,23:50:00,00364,23.83,10,NaN,MET,MSL
53.2177778,3.2202778,2474Z,K13a_platform,1989/01/01,00:00:00,1989/12/31,23:50:00,00364,23.83,10,NaN,MET,MSL
51.9258333,3.6697222,2475Z,Lichteiland_Goeree,1990/01/01,00:00:00,1990/12/31,23:50:00,00364,23.83,10,NaN,MET,MSL
51.9986111,3.2763889,2476Z,Euro_platform,1990/01/01,00:00:00,1990/12/31,23:50:00,00364,23.83,10,NaN,MET,MSL
53.2177778,3.2202778,2477Z,K13a_platform,1990/01/01,00:00:00,1990/12/31,23:50:00,00364,23.83,10,NaN,MET,MSL
51.9258333,3.6697222,2478Z,Lichteiland_Goeree,1991/01/01,00:00:00,1991/12/31,23:50:00,00364,23.83,10,NaN,MET,MSL
51.9986111,3.2763889,2479Z,Euro_platform,1991/01/01,00:00:00,1991/12/31,23:50:00,00364,23.83,10,NaN,MET,MSL
53.2177778,3.2202778,2480Z,K13a_platform,1991/01/01,00:00:00,1991/12/31,23:50:00,00364,23.83,10,NaN,MET,MSL
51.9258333,3.6697222,2481Z,Lichteiland_Goeree,1992/01/01,00:00:00,1992/12/31,23:50:00,00365,23.83,10,NaN,MET,MSL
51.9986111,3.2763889,2482Z,Euro_platform,1992/01/01,00:00:00,1992/12/31,23:50:00,00365,23.83,10,NaN,MET,MSL
53.2177778,3.2202778,2483Z,K13a_platform,1992/01/01,00:00:00,1992/12/31,23:50:00,00365,23.83,10,NaN,MET,MSL
